"GEO_ID","NAME","B05003_001E","B05003_001M","B05003_002E","B05003_002M","B05003_003E","B05003_003M","B05003_004E","B05003_004M","B05003_005E","B05003_005M","B05003_006E","B05003_006M","B05003_007E","B05003_007M","B05003_008E","B05003_008M","B05003_009E","B05003_009M","B05003_010E","B05003_010M","B05003_011E","B05003_011M","B05003_012E","B05003_012M","B05003_013E","B05003_013M","B05003_014E","B05003_014M","B05003_015E","B05003_015M","B05003_016E","B05003_016M","B05003_017E","B05003_017M","B05003_018E","B05003_018M","B05003_019E","B05003_019M","B05003_020E","B05003_020M","B05003_021E","B05003_021M","B05003_022E","B05003_022M","B05003_023E","B05003_023M"
"5001300US4824","Congressional District 24 (113th Congress), Texas","732439","11467","356420","8489","89405","4761","82910","4691","6495","1693","984","585","5511","1543","267015","6380","190013","6158","77002","5387","26496","2302","50506","5147","376019","8045","90007","4761","82928","4584","7079","1935","1095","645","5984","1789","286012","5727","212367","6325","73645","4832","25984","2602","47661","4346"
"5001300US3906","Congressional District 6 (113th Congress), Ohio","716828","5752","354073","4113","77631","2205","77438","2215","193","194","36","43","157","177","276442","3296","273188","3054","3254","1147","910","407","2344","1036","362755","3364","74615","1817","74237","1912","378","332","174","194","204","276","288140","2549","284810","2556","3330","944","1727","548","1603","752"
"5001300US0101","Congressional District 1 (113th Congress), Alabama","693136","3183","336325","2273","84204","1481","83188","1580","1016","558","191","327","825","456","252121","1487","241546","2135","10575","1616","3034","1070","7541","1309","356811","2255","80331","1608","79620","1663","711","571","354","496","357","311","276480","1627","267032","1855","9448","1406","3274","906","6174","1299"
"5001300US0902","Congressional District 2 (113th Congress), Connecticut","709756","5615","354364","4133","74817","2429","73568","2515","1249","541","610","386","639","393","279547","3163","256692","3320","22855","2322","11185","1539","11670","1898","355392","3469","70118","2251","68563","2237","1555","615","911","481","644","354","285274","2415","262692","2974","22582","1912","13024","1291","9558","1421"
"5001300US4216","Congressional District 16 (113th Congress), Pennsylvania","707348","7386","345813","4328","91900","2555","89720","2623","2180","808","206","149","1974","804","253913","2966","232162","3312","21751","2001","9647","1348","12104","2239","361535","4461","87789","2772","84958","2734","2831","925","997","485","1834","794","273746","3214","251604","3738","22142","1998","9554","1455","12588","1895"
"5001300US0638","Congressional District 38 (113th Congress), California","715745","11167","348761","8128","87484","4187","83856","4272","3628","797","655","374","2973","747","261277","7543","162813","6444","98464","4545","55441","3287","43023","3011","366984","6628","84942","4341","81996","4299","2946","705","602","359","2344","633","282042","5880","165497","6458","116545","4491","68093","3562","48452","3689"
"5001300US5301","Congressional District 1 (113th Congress), Washington","691738","10757","347417","7317","88454","4596","84204","4360","4250","1328","809","383","3441","1237","258963","5627","212878","5279","46085","3811","22012","2470","24073","3114","344321","6445","82532","4767","79108","4840","3424","977","776","465","2648","820","261789","4617","210455","4936","51334","4319","26294","2801","25040","3048"
"5001300US5501","Congressional District 1 (113th Congress), Wisconsin","713436","5674","354933","3817","90487","2387","89543","2434","944","491","671","462","273","272","264446","3063","246478","3254","17968","2140","8011","1380","9957","1635","358503","3591","82466","2260","81679","2223","787","374","542","292","245","238","276037","2872","259476","3402","16561","1929","8137","1390","8424","1436"
"5001300US1304","Congressional District 4 (113th Congress), Georgia","714225","17492","335316","9282","97068","5234","92305","5258","4763","1231","193","204","4570","1213","238248","6423","192027","6977","46221","4346","20136","2804","26085","3543","378909","10606","97169","5383","90731","5548","6438","1450","792","525","5646","1449","281740","7365","233809","7003","47931","4756","20985","2782","26946","3811"
"5001300US2507","Congressional District 7 (113th Congress), Massachusetts","745166","7778","362070","5858","66073","2615","60772","2769","5301","1117","1098","513","4203","1193","295997","5610","192533","5528","103464","5125","38837","2855","64627","4620","383096","5382","65495","2609","59585","2644","5910","1248","1201","514","4709","1120","317601","4853","210175","5206","107426","4629","50515","3504","56911","3371"
"5001300US0401","Congressional District 1 (113th Congress), Arizona","722706","8146","366677","4695","92541","3116","91090","3090","1451","590","805","536","646","404","274136","3836","251700","4248","22436","2432","8297","1253","14139","1982","356029","5663","88587","3086","87930","3076","657","374","266","270","391","249","267442","4266","246470","4070","20972","2362","10416","1482","10556","1932"
"5001300US1711","Congressional District 11 (113th Congress), Illinois","722173","10431","359795","6956","100005","3890","95439","3718","4566","1534","1046","769","3520","1340","259790","5445","193109","5714","66681","4324","29363","2776","37318","3437","362378","6645","94191","4352","90181","4197","4010","1116","1467","785","2543","716","268187","5085","205045","5868","63142","4084","29366","2595","33776","3099"
"5001300US3708","Congressional District 8 (113th Congress), North Carolina","741884","10931","365403","5924","95870","3222","93387","2958","2483","870","201","202","2282","888","269533","4054","247642","4266","21891","1698","4268","1300","17623","1479","376481","6601","88963","3573","86896","3408","2067","823","185","229","1882","792","287518","4517","269522","4492","17996","1859","4299","1172","13697","1438"
"5001300US3712","Congressional District 12 (113th Congress), North Carolina","775088","14072","373408","8017","98744","4698","94502","4904","4242","1225","278","233","3964","1192","274664","6574","218048","7183","56616","4194","14685","1916","41931","4009","401680","8015","97134","4173","91554","4220","5580","1958","533","321","5047","1908","304546","5721","255764","5767","48782","4094","13953","1955","34829","3645"
"5001300US0618","Congressional District 18 (113th Congress), California","736397","11716","367424","8136","88617","4084","83586","4061","5031","1149","888","398","4143","1018","278807","6707","187321","6122","91486","5144","43762","3066","47724","4650","368973","7310","79475","3796","74552","3997","4923","1187","724","281","4199","1190","289498","6212","189989","5016","99509","4590","53887","3295","45622","3654"
"5001300US3912","Congressional District 12 (113th Congress), Ohio","738859","9538","365520","5522","91413","3063","89981","3133","1432","895","615","430","817","737","274107","4725","258248","4251","15859","2160","8992","1373","6867","1635","373339","6213","86036","3124","83849","3112","2187","920","1401","837","786","507","287303","4502","272717","4851","14586","1884","9051","1412","5535","1371"
"5001300US0609","Congressional District 9 (113th Congress), California","724666","6744","357768","5670","107087","3862","101156","3886","5931","1449","1746","658","4185","1327","250681","4748","174599","5561","76082","4525","35663","3131","40419","3657","366898","4861","100816","4185","96581","4072","4235","1305","1486","880","2749","1039","266082","4346","183487","4755","82595","4404","43324","2699","39271","3681"
"5001300US3914","Congressional District 14 (113th Congress), Ohio","720576","8376","353380","5024","82807","3028","81033","3119","1774","913","748","523","1026","672","270573","3512","252726","3940","17847","1973","11177","1269","6670","1380","367196","4782","81475","2278","80027","2304","1448","675","464","324","984","627","285721","3928","266224","4362","19497","2084","12757","1695","6740","1119"
"5001300US2501","Congressional District 1 (113th Congress), Massachusetts","723665","6080","347694","3177","80928","1839","78570","2069","2358","903","189","155","2169","917","266766","2311","242387","2875","24379","2404","13291","1925","11088","1982","375971","4051","75788","1883","73093","2263","2695","941","647","345","2048","919","300183","2866","272847","3744","27336","2611","16047","1785","11289","1644"
"5001300US0630","Congressional District 30 (113th Congress), California","729053","16914","356411","9105","80829","5256","75806","5466","5023","1261","808","514","4215","1135","275582","6830","168138","6445","107444","5373","60380","3609","47064","4531","372642","10844","79061","5229","74806","4990","4255","1283","532","230","3723","1246","293581","8368","165949","6047","127632","5409","77769","4321","49863","3825"
"5001300US1203","Congressional District 3 (113th Congress), Florida","702872","9785","351715","5868","74171","2767","72957","2788","1214","498","382","266","832","415","277544","5214","253090","5020","24454","2981","10626","1954","13828","2471","351157","6137","70351","3502","68736","3381","1615","834","660","427","955","660","280806","4474","257366","4984","23440","2762","12478","1940","10962","2069"
"5001300US2613","Congressional District 13 (113th Congress), Michigan","695949","11709","336590","7969","91852","4535","90598","4415","1254","556","362","241","892","457","244738","6427","223422","6201","21316","2298","9554","1464","11762","1848","359359","6391","84231","3642","83134","3650","1097","664","180","208","917","569","275128","4696","254525","5022","20603","1707","9172","1098","11431","1290"
"5001300US4215","Congressional District 15 (113th Congress), Pennsylvania","707651","8165","344884","5163","81203","2712","78257","2987","2946","935","1380","693","1566","683","263681","4121","239192","4745","24489","2512","12742","1764","11747","2284","362767","4711","75131","2563","73097","2506","2034","739","1105","447","929","570","287636","3641","260232","3947","27404","2052","15696","1990","11708","1705"
"5001300US0644","Congressional District 44 (113th Congress), California","714989","15026","348687","8651","110683","4970","104981","4865","5702","1209","556","325","5146","1117","238004","6217","124299","5160","113705","5287","45501","2983","68204","4034","366302","9567","108038","4858","102395","4873","5643","1026","601","324","5042","1006","258264","6511","142043","5218","116221","3957","50712","2728","65509","3302"
"5001300US1502","Congressional District 2 (113th Congress), Hawaii","699332","8259","351743","5347","82344","2722","79486","2701","2858","814","413","256","2445","768","269399","4367","231616","5059","37783","2720","19799","1833","17984","2316","347589","4294","80912","2660","78284","2781","2628","885","1093","535","1535","715","266677","3214","217165","4868","49512","3938","29194","2490","20318","2471"
"5001300US1902","Congressional District 2 (113th Congress), Iowa","769399","1392","382114","2085","89600","1512","88719","1529","881","503","120","175","761","468","292514","1354","276058","2093","16456","1617","5501","1100","10955","1465","387285","1778","84923","1398","83635","1473","1288","486","414","285","874","358","302362","1148","286994","1628","15368","1419","5729","1050","9639","1268"
"5001300US2701","Congressional District 1 (113th Congress), Minnesota","667630","2257","330481","1970","78378","1171","75901","1491","2477","935","493","289","1984","884","252103","1828","235144","2173","16959","1356","6210","1133","10749","1309","337149","2171","78060","1351","75767","1552","2293","657","421","205","1872","648","259089","1532","242248","2144","16841","1772","7870","1378","8971","1482"
"5001300US3611","Congressional District 11 (113th Congress), New York","729998","10907","349979","5840","81444","2723","77505","2709","3939","979","1094","486","2845","828","268535","4148","169950","4489","98585","4246","64071","3130","34514","3004","380019","6289","82079","3063","77491","3204","4588","1536","1551","852","3037","1286","297940","4579","189860","4510","108080","4951","75907","4257","32173","2285"
"5001300US2203","Congressional District 3 (113th Congress), Louisiana","762579","1561","372503","2005","99309","1409","98789","1411","520","339","166","178","354","291","273194","1406","262426","1902","10768","1611","2607","698","8161","1466","390076","2031","93672","1503","92809","1492","863","546","123","136","740","545","296404","1203","286631","1664","9773","1438","2917","733","6856","1437"
"5001300US3710","Congressional District 10 (113th Congress), North Carolina","741547","5499","359748","4130","83616","2136","82192","2116","1424","647","320","323","1104","587","276132","2880","260706","3086","15426","1828","5198","1091","10228","1529","381799","3661","79221","2308","77185","2390","2036","874","904","601","1132","568","302578","2590","287082","3069","15496","1696","6081","1162","9415","1465"
"5001300US1714","Congressional District 14 (113th Congress), Illinois","721774","10090","358710","6672","104100","4003","102512","4032","1588","682","241","180","1347","635","254610","5029","224882","5378","29728","2978","15093","1974","14635","2564","363064","5598","97892","4074","96093","4160","1799","777","1310","711","489","322","265172","4598","230884","5437","34288","3366","18646","2539","15642","2739"
"5001300US4705","Congressional District 5 (113th Congress), Tennessee","725673","1813","351247","1080","81253","820","76316","1416","4937","1132","1062","495","3875","1045","269994","740","235508","2206","34486","2065","11910","1714","22576","2081","374426","1215","79045","750","75235","1333","3810","1074","740","424","3070","1090","295381","854","262349","2750","33032","2495","12601","1982","20431","1816"
"5001300US1308","Congressional District 8 (113th Congress), Georgia","705710","6235","348172","4983","91481","3488","90836","3536","645","422","89","148","556","392","256691","3818","243195","3349","13496","1871","3893","1122","9603","1680","357538","5178","85749","3714","84824","3546","925","435","155","208","770","392","271789","3081","258320","3088","13469","1751","6984","1596","6485","1615"
"5001300US3615","Congressional District 15 (113th Congress), New York","724874","14942","340022","8057","109475","3968","98881","4249","10594","1908","2318","757","8276","1707","230547","6300","117088","5097","113459","5749","41121","3025","72338","5535","384852","9130","102093","4354","91324","4390","10769","1772","2250","886","8519","1651","282759","6392","159488","6402","123271","5151","51995","3688","71276","4285"
"5001300US3707","Congressional District 7 (113th Congress), North Carolina","748939","6799","367550","3931","87239","2308","84771","2491","2468","1096","647","406","1821","1058","280311","3108","256252","3530","24059","2881","5358","1396","18701","2731","381389","4704","84159","2454","82148","2421","2011","819","531","415","1480","706","297230","3472","278356","4102","18874","2177","5154","1226","13720","2167"
"5001300US0649","Congressional District 49 (113th Congress), California","714647","11225","361223","7146","82460","5269","79707","5276","2753","1205","841","674","1912","839","278763","5559","222001","6225","56762","4482","26189","3013","30573","3508","353424","8470","85494","5988","81651","5932","3843","1562","547","358","3296","1529","267930","6275","202480","6576","65450","4308","29523","2481","35927","3876"
"5001300US2502","Congressional District 2 (113th Congress), Massachusetts","745433","7507","363298","5057","83992","2623","80552","2795","3440","885","1806","666","1634","687","279306","4158","244512","4942","34794","2805","18857","2181","15937","1812","382135","4826","79665","2505","75590","2742","4075","940","1613","683","2462","702","302470","3766","259510","4100","42960","3051","22189","2030","20771","2557"
"5001300US5502","Congressional District 2 (113th Congress), Wisconsin","729417","1839","363142","1668","83040","1285","80251","1686","2789","974","619","386","2170","964","280102","1129","257771","2268","22331","2034","7452","1152","14879","1826","366275","1641","76074","1302","74207","1433","1867","693","873","473","994","498","290201","1247","270065","2111","20136","1778","8998","1211","11138","1491"
"5001300US0408","Congressional District 8 (113th Congress), Arizona","730846","12655","354877","9144","96247","6640","94262","6497","1985","1023","777","561","1208","794","258630","6390","231839","6470","26791","2884","15246","2382","11545","1778","375969","7940","85511","5394","82843","5310","2668","1106","618","356","2050","1032","290458","5519","257410","5719","33048","3263","20710","2676","12338","2040"
"5001300US1808","Congressional District 8 (113th Congress), Indiana","722056","1816","359264","2016","84094","1670","83576","1733","518","516","403","492","115","133","275170","1980","268583","2018","6587","1192","3812","853","2775","975","362792","2110","79533","1454","79188","1483","345","240","295","235","50","70","283259","1821","277310","1871","5949","976","3974","926","1975","538"
"5001300US3622","Congressional District 22 (113th Congress), New York","713911","3948","352774","2542","77809","1719","75588","1722","2221","799","656","348","1565","664","274965","1931","259839","2412","15126","1496","8386","1257","6740","928","361137","2639","73473","1587","71344","1457","2129","871","615","419","1514","768","287664","1747","269663","2354","18001","1652","10224","1542","7777","1044"
"5001300US4505","Congressional District 5 (113th Congress), South Carolina","675124","4860","327095","3317","83095","1738","82151","1804","944","555","201","224","743","509","244000","2769","234257","2770","9743","1881","2485","776","7258","1679","348029","3806","81497","2468","80045","2241","1452","928","268","274","1184","865","266532","2179","257166","2487","9366","1421","4181","930","5185","1072"
"5001300US4808","Congressional District 8 (113th Congress), Texas","743782","12541","379609","6747","98347","3948","94753","3965","3594","1128","436","381","3158","1055","281262","4446","236914","4896","44348","4785","15426","2902","28922","4582","364173","7938","94870","4938","90319","4790","4551","1996","699","613","3852","1677","269303","4360","227185","3934","42118","4597","13972","2719","28146","4304"
"5001300US3713","Congressional District 13 (113th Congress), North Carolina","758057","14284","371711","8161","94341","4571","91591","4615","2750","1088","263","271","2487","1063","277370","6245","251362","5606","26008","3304","8821","1461","17187","2838","386346","8147","95337","4343","91868","4405","3469","1157","729","366","2740","1106","291009","6035","264194","5723","26815","2476","12533","1714","14282","2080"
"5001300US0407","Congressional District 7 (113th Congress), Arizona","735599","17750","371185","10809","119922","6220","112121","6330","7801","1767","447","262","7354","1694","251263","7834","155895","6498","95368","5413","20871","2105","74497","4809","364414","9694","111460","4753","102633","4642","8827","1799","1167","796","7660","1599","252954","7098","158841","6887","94113","4949","22558","2532","71555","3833"
"5001300US4218","Congressional District 18 (113th Congress), Pennsylvania","703959","9057","342498","5077","70496","2994","68577","3012","1919","596","530","321","1389","646","272002","3995","261919","3710","10083","1515","4751","906","5332","1158","361461","5941","68142","2898","66543","2810","1599","733","621","393","978","643","293319","4499","283457","4751","9862","1430","5188","976","4674","997"
"5001300US4701","Congressional District 1 (113th Congress), Tennessee","711525","2846","347329","2073","75699","1671","74186","1850","1513","788","31","50","1482","786","271630","1607","263087","2150","8543","1193","2319","731","6224","1041","364196","2298","72573","1676","72053","1783","520","387","107","146","413","343","291623","1688","282614","2091","9009","1381","3871","1022","5138","1174"
"5001300US1202","Congressional District 2 (113th Congress), Florida","707654","2430","356274","2240","68339","1485","67045","1474","1294","747","619","449","675","472","287935","1917","271471","2518","16464","1899","7309","1372","9155","1473","351380","2395","71229","1512","69866","1662","1363","577","620","380","743","411","280151","1943","263192","2933","16959","2347","8479","1559","8480","1763"
"5001300US1712","Congressional District 12 (113th Congress), Illinois","707195","3086","350877","2579","83226","2218","82382","2261","844","377","313","267","531","321","267651","2501","259808","2772","7843","1246","3047","801","4796","977","356318","2811","77452","1746","76909","1714","543","358","293","307","250","167","278866","2380","270180","2599","8686","1303","4602","1023","4084","851"
"5001300US2602","Congressional District 2 (113th Congress), Michigan","709805","3126","353363","2910","90454","2406","88732","2511","1722","708","469","298","1253","668","262909","2815","244352","3415","18557","1961","7280","1338","11277","1767","356442","3303","83024","2137","80848","2178","2176","653","605","311","1571","631","273418","2594","256789","2849","16629","1789","7005","1201","9624","1396"
"5001300US1713","Congressional District 13 (113th Congress), Illinois","710784","8399","350440","4938","75380","2657","74004","2766","1376","586","702","380","674","391","275060","4098","258521","4208","16539","1530","5455","1029","11084","1539","360344","4950","70182","2895","69196","2847","986","395","447","324","539","293","290162","3544","274897","3621","15265","1360","6644","1216","8621","990"
"5001300US0105","Congressional District 5 (113th Congress), Alabama","696690","184","341689","1410","81990","1228","79618","1479","2372","968","1171","642","1201","707","259699","848","246333","1699","13366","1656","5077","1001","8289","1272","355001","1410","78240","1066","76976","1072","1264","549","789","357","475","475","276761","950","261648","1757","15113","1708","7474","1476","7639","1332"
"5001300US0646","Congressional District 46 (113th Congress), California","717993","10089","358894","6675","100631","4356","92108","4483","8523","1629","1171","601","7352","1531","258263","5395","124031","5335","134232","5231","47188","2615","87044","4890","359099","6881","97303","4475","89399","4422","7904","1564","1140","569","6764","1331","261796","5475","120796","5634","141000","4737","52590","2861","88410","4419"
"5001300US1212","Congressional District 12 (113th Congress), Florida","695511","7843","334294","4718","69696","2410","66861","2536","2835","1345","1262","815","1573","1075","264598","3641","234098","4159","30500","2928","17272","2395","13228","2360","361217","4895","69569","2983","67342","2923","2227","841","581","422","1646","774","291648","3834","255649","3819","35999","3258","22550","2495","13449","2205"
"5001300US3613","Congressional District 13 (113th Congress), New York","757166","19418","355212","11790","84043","4265","75357","4143","8686","1656","1486","634","7200","1570","271169","9505","152033","7589","119136","7900","52094","4482","67042","6058","401954","10375","79212","4208","73184","4168","6028","1513","1208","720","4820","1268","322742","8808","176380","7425","146362","7377","76719","4915","69643","6897"
"5001300US0635","Congressional District 35 (113th Congress), California","718067","9588","357268","6717","104404","5121","98715","4907","5689","1383","778","515","4911","1377","252864","5854","146355","5447","106509","4656","44083","3359","62426","4605","360799","7163","99514","4932","93293","4663","6221","1380","445","263","5776","1315","261285","5633","151111","5363","110174","3831","44914","3250","65260","4385"
"5001300US0904","Congressional District 4 (113th Congress), Connecticut","728616","5129","354519","3960","94796","2558","88928","2567","5868","1419","1198","468","4670","1431","259723","3266","189817","4478","69906","4634","26622","2802","43284","4170","374097","4028","90432","2281","84629","2416","5803","1245","1793","640","4010","1249","283665","3143","215095","4546","68570","3721","30631","2589","37939","3142"
"5001300US1307","Congressional District 7 (113th Congress), Georgia","716539","16853","356557","9363","101905","4656","95843","4873","6062","1682","1485","839","4577","1386","254652","6317","175674","6580","78978","5317","33866","3437","45112","5011","359982","9050","100190","4898","94173","4644","6017","1686","1047","628","4970","1611","259792","5596","181028","5305","78764","5030","35846","3395","42918","4169"
"5001300US4831","Congressional District 31 (113th Congress), Texas","739975","6265","367689","3456","103337","2060","100902","2200","2435","780","483","362","1952","699","264352","2185","233848","3475","30504","2710","12990","1774","17514","2566","372286","3784","97093","2040","94485","2125","2608","967","1109","787","1499","615","275193","2415","238195","3766","36998","3378","17188","2498","19810","3001"
"5001300US5307","Congressional District 7 (113th Congress), Washington","696589","10020","342844","7907","55489","3643","52543","3534","2946","1166","700","382","2246","1056","287355","6529","236788","6632","50567","3503","24684","2546","25883","3017","353745","6294","52219","3569","49127","3389","3092","1056","957","507","2135","890","301526","5230","249656","5238","51870","3319","28172","2657","23698","2492"
"5001300US0804","Congressional District 4 (113th Congress), Colorado","738491","5898","373685","3985","99683","2481","97090","2518","2593","1023","216","186","2377","990","274002","2898","247323","3924","26679","2544","8897","1461","17782","1937","364806","3980","95398","2435","91748","2602","3650","973","939","540","2711","806","269408","2942","245036","3476","24372","2366","9195","1290","15177","2130"
"5001300US0611","Congressional District 11 (113th Congress), California","726253","6672","355233","5515","85808","3355","81474","3347","4334","1272","1170","686","3164","1049","269425","3995","187662","4271","81763","4178","39155","2665","42608","3621","371020","4571","83316","2983","77905","3009","5411","1192","1307","696","4104","1040","287704","3541","203145","4699","84559","4388","46660","3035","37899","3247"
"5001300US1204","Congressional District 4 (113th Congress), Florida","706401","11929","347834","6726","77915","3672","75919","3677","1996","979","522","520","1474","801","269919","4904","242621","5553","27298","2820","13595","1868","13703","2717","358567","7210","75198","3557","73297","3685","1901","916","277","205","1624","901","283369","4938","248394","5161","34975","3308","19025","1986","15950","2563"
"5001300US2505","Congressional District 5 (113th Congress), Massachusetts","743098","6810","356077","5256","76945","3238","72450","3169","4495","1570","646","330","3849","1534","279132","5048","208765","5514","70367","4356","34929","3478","35438","3498","387021","5024","73072","3705","68799","3754","4273","1112","1605","596","2668","950","313949","5173","235658","6230","78291","4889","37586","3358","40705","3477"
"5001300US2905","Congressional District 5 (113th Congress), Missouri","753184","5667","365393","3697","91060","2551","89437","2591","1623","697","480","302","1143","693","274333","2639","256754","3426","17579","2377","6456","1348","11123","1861","387791","3984","86697","2475","84374","2453","2323","999","861","474","1462","922","301094","2558","285579","3299","15515","2011","7676","1398","7839","1491"
"5001300US4002","Congressional District 2 (113th Congress), Oklahoma","748575","2682","373506","2196","93212","1452","92675","1481","537","270","266","250","271","124","280294","1417","274032","1606","6262","753","1886","441","4376","676","375069","1913","86621","1290","86530","1296","91","87","51","76","40","43","288448","1129","282159","1278","6289","689","2571","530","3718","568"
"5001300US1801","Congressional District 1 (113th Congress), Indiana","721586","2359","352633","1803","89658","1160","89183","1143","475","393","112","220","363","299","262975","1315","241028","2936","21947","2613","10205","1662","11742","2145","368953","1630","86245","1074","85378","1109","867","502","365","294","502","439","282708","1371","263965","2377","18743","2274","9555","1263","9188","1703"
"5001300US1901","Congressional District 1 (113th Congress), Iowa","766320","1608","379260","1790","89306","1578","87782","1639","1524","612","211","176","1313","568","289954","1043","278087","1745","11867","1567","4656","951","7211","1227","387060","1778","87664","1626","85936","1544","1728","736","762","531","966","578","299396","1224","289408","1490","9988","1321","4810","916","5178","974"
"5001300US2106","Congressional District 6 (113th Congress), Kentucky","735759","4316","361174","3777","84503","2108","83025","2154","1478","477","385","297","1093","437","276671","2955","259006","2851","17665","1925","3659","753","14006","1898","374585","3639","78942","2211","77142","2300","1800","834","970","679","830","459","295643","2658","282680","2773","12963","1126","4729","775","8234","925"
"5001300US3620","Congressional District 20 (113th Congress), New York","723814","5789","349172","3801","73404","2323","71360","2251","2044","754","813","411","1231","672","275768","2736","251229","3288","24539","2248","13436","1775","11103","1444","374642","3812","74040","2574","70720","2527","3320","863","1208","601","2112","717","300602","2599","273232","3772","27370","2857","16538","2114","10832","1945"
"5001300US1227","Congressional District 27 (113th Congress), Florida","726678","17399","358407","9113","75478","4826","64997","4714","10481","1703","1857","712","8624","1565","282929","8130","110212","5920","172717","6718","84629","4630","88088","5624","368271","10462","69826","4495","58978","4423","10848","1641","1810","681","9038","1539","298445","8453","106605","5414","191840","7447","110449","5308","81391","5523"
"5001300US0103","Congressional District 3 (113th Congress), Alabama","696249","4457","340523","3390","82271","2084","81270","2128","1001","537","269","392","732","473","258252","2842","251513","2877","6739","1378","1943","851","4796","1236","355726","3337","76665","2114","75789","2145","876","386","308","318","568","308","279061","2227","271585","2647","7476","1353","3310","937","4166","1026"
"5001300US3501","Congressional District 1 (113th Congress), New Mexico","693772","6036","341657","3576","81553","2102","78046","2295","3507","1387","511","406","2996","1421","260104","2419","223905","5154","36199","4220","11395","1679","24804","3499","352115","3791","76997","2082","74188","2208","2809","831","334","246","2475","801","275118","2550","242017","3769","33101","3156","12580","1834","20521","2685"
"5001300US0626","Congressional District 26 (113th Congress), California","711999","3458","353558","2517","90699","1700","87103","2040","3596","910","562","293","3034","834","262859","2464","182896","4021","79963","3701","32639","2232","47324","3600","358441","2947","86242","2242","81557","2233","4685","1393","438","274","4247","1362","272199","2244","192651","4027","79548","3057","39088","2480","40460","2897"
"5001300US2612","Congressional District 12 (113th Congress), Michigan","707109","7538","343100","5304","79173","3547","76186","3510","2987","783","1398","489","1589","593","263927","4944","229087","5176","34840","2060","18475","1518","16365","1562","364009","4794","75983","3612","73002","3481","2981","831","1216","563","1765","734","288026","3893","252559","4665","35467","2624","18032","1467","17435","2008"
"5001300US5310","Congressional District 10 (113th Congress), Washington","688615","8728","338658","5620","85484","3232","82760","3318","2724","917","632","343","2092","845","253174","4256","226335","4715","26839","2373","12838","1649","14001","2225","349957","5192","79520","3262","77049","3353","2471","839","999","557","1472","608","270437","4259","232644","5007","37793","2533","21732","2201","16061","1937"
"5001300US1223","Congressional District 23 (113th Congress), Florida","729345","10550","353053","7069","78653","4008","69276","3940","9377","2002","1538","806","7839","2013","274400","6159","161041","5331","113359","5337","60395","3958","52964","4010","376292","7630","72515","4660","63812","4768","8703","1929","2417","1094","6286","1526","303777","6135","164461","5722","139316","6071","83708","4391","55608","4141"
"5001300US1222","Congressional District 22 (113th Congress), Florida","702250","14650","349626","9385","62273","4387","58562","4328","3711","1138","804","433","2907","1052","287353","7839","209621","7024","77732","6022","34117","2841","43615","5193","352624","8312","62035","4016","57705","3934","4330","1295","487","320","3843","1286","290589","7514","212198","6487","78391","5703","40043","3727","38348","4025"
"5001300US5507","Congressional District 7 (113th Congress), Wisconsin","711054","3834","358240","2318","82517","1500","82023","1492","494","294","262","221","232","189","275723","1530","269463","1580","6260","726","2526","521","3734","537","352814","2365","77791","1449","77188","1490","603","277","327","148","276","199","275023","1648","267939","1632","7084","941","3968","656","3116","648"
"5001300US0502","Congressional District 2 (113th Congress), Arkansas","747332","2025","363229","1958","91372","1481","89838","1435","1534","775","521","448","1013","684","271857","1584","258501","1944","13356","1700","5272","1536","8084","1390","384103","1755","85951","1361","85269","1385","682","455","236","226","446","366","298152","1168","286465","1605","11687","1213","4411","1003","7276","1302"
"5001300US0606","Congressional District 6 (113th Congress), California","714536","9544","347996","7031","88629","4037","83478","3965","5151","1420","1583","734","3568","1115","259367","5184","187136","5066","72231","3862","35847","2829","36384","3073","366540","5019","83943","4138","78469","4198","5474","1313","2493","794","2981","901","282597","4300","204067","5054","78530","3853","44901","3283","33629","3013"
"5001300US0615","Congressional District 15 (113th Congress), California","732515","7801","358178","6269","90474","4548","85295","4594","5179","1070","2177","784","3002","954","267704","4599","162454","4335","105250","3726","61018","3149","44232","3775","374337","5281","87384","3495","81800","3752","5584","1405","1697","736","3887","1082","286953","4603","169932","5103","117021","5012","70296","3844","46725","3580"
"5001300US3601","Congressional District 1 (113th Congress), New York","723680","3850","367585","4420","88728","3674","85689","3695","3039","1052","636","462","2403","885","278857","4104","236196","4935","42661","4021","17978","2029","24683","3682","356095","4335","73431","3390","71300","3413","2131","1024","393","367","1738","943","282664","3769","243146","5191","39518","3596","18850","2181","20668","2631"
"5001300US5504","Congressional District 4 (113th Congress), Wisconsin","715059","2873","342462","2925","94087","2183","90732","2383","3355","1068","461","281","2894","1053","248375","2415","214193","2894","34182","2392","11243","1740","22939","1941","372597","3068","93813","2201","90529","2238","3284","971","368","245","2916","969","278784","2655","248695","3464","30089","2276","11455","1509","18634","1977"
"5001300US1302","Congressional District 2 (113th Congress), Georgia","693841","7073","338561","4231","86460","2733","86188","2697","272","219","29","50","243","215","252101","3377","240760","3668","11341","1762","2570","731","8771","1606","355280","5117","84504","2777","83657","2805","847","513","95","151","752","507","270776","3751","260162","3821","10614","1354","5570","1092","5044","889"
